timestamp_index,index,pm25,Temperature (Celsius)
2023-06-02 08:00:00,872,15.0,35.08
2023-06-02 09:00:00,873,12.25,35.92
2023-06-02 10:00:00,874,11.25,36.67
2023-06-02 11:00:00,875,11.25,37.12
2023-06-02 12:00:00,876,10.5,36.95
2023-06-02 13:00:00,877,9.0,36.62
2023-06-02 14:00:00,878,10.0,36.37
2023-06-02 15:00:00,879,9.33,36.2
2023-06-02 16:00:00,880,11.75,37.1
2023-06-02 17:00:00,881,11.5,37.0
2023-06-02 18:00:00,882,9.5,36.48
2023-06-02 19:00:00,883,8.5,36.08
2023-06-02 20:00:00,884,7.5,35.98
2023-06-02 21:00:00,885,6.25,35.85
2023-06-02 22:00:00,886,5.75,35.75
2023-06-02 23:00:00,887,5.25,35.6
2023-06-03 00:00:00,888,5.0,35.5
2023-06-03 01:00:00,889,5.25,35.42
2023-06-03 02:00:00,890,6.0,35.4
2023-06-03 03:00:00,891,6.0,35.3
2023-06-03 04:00:00,892,6.25,35.33
2023-06-03 05:00:00,893,6.0,35.3
2023-06-03 06:00:00,894,8.0,35.45
2023-06-03 07:00:00,895,9.0,35.83
2023-06-03 08:00:00,896,10.0,36.55
2023-06-03 09:00:00,897,10.05,36.53
2023-06-03 10:00:00,898,9.25,36.08
2023-06-03 11:00:00,899,10.25,36.55
2023-06-03 12:00:00,900,9.25,36.9
2023-06-03 13:00:00,901,7.5,36.67
2023-06-03 14:00:00,902,7.0,36.85
2023-06-03 15:00:00,903,7.5,37.88
2023-06-03 16:00:00,904,7.0,37.4
2023-06-03 17:00:00,905,6.5,36.8
2023-06-03 18:00:00,906,6.25,36.35
2023-06-03 19:00:00,907,6.25,36.02
2023-06-03 20:00:00,908,5.75,35.88
2023-06-03 21:00:00,909,5.0,35.72
2023-06-03 22:00:00,910,5.0,35.7
2023-06-03 23:00:00,911,5.0,35.62
2023-06-04 00:00:00,912,5.0,35.48
2023-06-04 01:00:00,913,4.0,35.38
2023-06-04 02:00:00,914,4.5,35.3
2023-06-04 03:00:00,915,5.0,35.33
2023-06-04 04:00:00,916,5.25,35.25
2023-06-04 05:00:00,917,6.75,35.22
2023-06-04 06:00:00,918,7.25,35.33
2023-06-04 07:00:00,919,8.25,35.8
2023-06-04 08:00:00,920,8.5,36.7
2023-06-04 09:00:00,921,7.5,37.42
2023-06-04 10:00:00,922,7.25,38.1
2023-06-04 11:00:00,923,8.75,38.58
2023-06-04 12:00:00,924,9.5,39.15
2023-06-04 13:00:00,925,10.75,39.4
2023-06-04 14:00:00,926,7.25,39.02
2023-06-04 15:00:00,927,8.75,38.5
2023-06-04 16:00:00,928,8.25,37.83
2023-06-04 17:00:00,929,9.5,37.0
2023-06-04 18:00:00,930,9.75,36.25
2023-06-04 19:00:00,931,11.25,35.9
2023-06-04 20:00:00,932,9.0,35.85
2023-06-04 21:00:00,933,8.75,35.8
2023-06-04 22:00:00,934,7.75,35.72
2023-06-04 23:00:00,935,7.0,35.75
2023-06-05 00:00:00,936,6.5,35.58
2023-06-05 01:00:00,937,6.0,35.4
2023-06-05 02:00:00,938,6.25,35.33
2023-06-05 03:00:00,939,6.25,35.22
2023-06-05 04:00:00,940,6.25,35.15
2023-06-05 05:00:00,941,7.0,35.05
2023-06-05 06:00:00,942,7.25,35.05
2023-06-05 07:00:00,943,9.5,35.2
2023-06-05 08:00:00,944,9.5,34.4
2023-06-05 09:00:00,945,9.75,35.12
2023-06-05 10:00:00,946,9.75,35.85
2023-06-05 11:00:00,947,8.0,36.5
2023-06-05 12:00:00,948,7.25,36.7
2023-06-05 13:00:00,949,8.0,37.08
2023-06-05 14:00:00,950,6.75,36.42
2023-06-05 15:00:00,951,6.0,35.8
2023-06-05 16:00:00,952,12.25,36.78
2023-06-05 17:00:00,953,10.25,36.62
2023-06-05 18:00:00,954,7.25,36.0
2023-06-05 19:00:00,955,5.75,35.65
2023-06-05 20:00:00,956,4.75,35.5
2023-06-05 21:00:00,957,4.0,35.58
2023-06-05 22:00:00,958,4.0,35.52
2023-06-05 23:00:00,959,4.0,35.55
2023-06-06 00:00:00,960,6.0,34.45
2023-06-06 01:00:00,961,6.5,33.48
2023-06-06 02:00:00,962,5.33,33.93
2023-06-06 03:00:00,963,5.0,34.55
2023-06-06 04:00:00,964,6.0,34.6
2023-06-06 05:00:00,965,6.25,34.52
2023-06-06 06:00:00,966,8.0,34.83
2023-06-06 07:00:00,967,9.0,35.53
2023-06-06 08:00:00,968,11.25,34.67
2023-06-06 09:00:00,969,16.25,34.5
2023-06-06 10:00:00,970,11.75,34.9
2023-06-06 11:00:00,971,12.0,35.5
2023-06-06 12:00:00,972,7.75,35.92
2023-06-06 13:00:00,973,8.0,35.92
2023-06-06 14:00:00,974,7.5,35.88
2023-06-06 15:00:00,975,6.25,35.35
2023-06-06 16:00:00,976,5.0,35.17
2023-06-06 17:00:00,977,5.0,36.22
2023-06-06 18:00:00,978,4.75,35.67
2023-06-06 19:00:00,979,5.0,35.35
2023-06-06 20:00:00,980,4.0,35.22
2023-06-06 21:00:00,981,4.0,35.18
2023-06-06 22:00:00,982,4.0,35.05
2023-06-06 23:00:00,983,4.0,35.05
2023-06-07 00:00:00,984,4.0,35.02
2023-06-07 01:00:00,985,4.75,34.95
2023-06-07 02:00:00,986,5.0,34.88
2023-06-07 03:00:00,987,4.75,34.92
2023-06-07 04:00:00,988,5.0,34.9
2023-06-07 05:00:00,989,5.0,34.83
2023-06-07 06:00:00,990,5.75,34.92
2023-06-07 07:00:00,991,7.25,35.08
2023-06-07 08:00:00,992,7.67,33.53
2023-06-07 09:00:00,993,8.5,33.8
2023-06-07 10:00:00,994,6.75,34.25
2023-06-07 11:00:00,995,5.75,34.65
2023-06-07 12:00:00,996,5.0,34.88
2023-06-07 13:00:00,997,4.0,35.08
2023-06-07 14:00:00,998,4.5,35.83
2023-06-07 15:00:00,999,5.25,35.4
2023-06-07 16:00:00,1000,5.0,36.25
2023-06-07 17:00:00,1001,5.75,36.05
2023-06-07 18:00:00,1002,7.5,35.65
2023-06-07 19:00:00,1003,5.5,35.25
2023-06-07 20:00:00,1004,6.25,35.25
2023-06-07 21:00:00,1005,6.75,35.33
2023-06-07 22:00:00,1006,6.75,35.4
2023-06-07 23:00:00,1007,7.0,35.38
2023-06-08 00:00:00,1008,12.25,35.45
2023-06-08 01:00:00,1009,4.0,35.4
2023-06-08 02:00:00,1010,4.25,35.2
2023-06-08 03:00:00,1011,4.75,35.25
2023-06-08 04:00:00,1012,3.0,35.25
2023-06-08 05:00:00,1013,2.25,35.2
2023-06-08 06:00:00,1014,6.0,35.2
2023-06-08 07:00:00,1015,7.03,34.17
2023-06-08 08:00:00,1016,7.75,33.88
2023-06-08 09:00:00,1017,6.75,34.42
2023-06-08 10:00:00,1018,6.0,35.0
2023-06-08 11:00:00,1019,6.25,35.5
2023-06-08 12:00:00,1020,6.0,35.95
2023-06-08 13:00:00,1021,4.0,35.7
2023-06-08 14:00:00,1022,4.0,35.65
2023-06-08 15:00:00,1023,4.5,35.45
2023-06-08 16:00:00,1024,4.75,34.98
2023-06-08 17:00:00,1025,5.25,34.1
2023-06-08 18:00:00,1026,4.75,33.52
2023-06-08 19:00:00,1027,4.75,33.18
2023-06-08 20:00:00,1028,5.0,32.95
2023-06-08 21:00:00,1029,5.0,32.85
2023-06-08 22:00:00,1030,5.25,32.7
2023-06-08 23:00:00,1031,5.0,32.58
2023-06-09 00:00:00,1032,5.25,32.58
2023-06-09 01:00:00,1033,5.25,32.68
2023-06-09 02:00:00,1034,4.5,32.68
2023-06-09 03:00:00,1035,4.0,32.7
2023-06-09 04:00:00,1036,3.75,32.7
2023-06-09 05:00:00,1037,4.0,32.7
2023-06-09 06:00:00,1038,6.5,32.75
2023-06-09 07:00:00,1039,6.5,33.17
2023-06-09 08:00:00,1040,7.0,34.3
2023-06-09 09:00:00,1041,7.0,35.25
2023-06-09 10:00:00,1042,5.75,35.78
2023-06-09 11:00:00,1043,4.5,36.2
2023-06-09 12:00:00,1044,4.5,36.75
2023-06-09 13:00:00,1045,4.0,36.83
2023-06-09 14:00:00,1046,4.5,36.92
2023-06-09 15:00:00,1047,4.5,36.15
2023-06-09 16:00:00,1048,4.75,36.4
2023-06-09 17:00:00,1049,5.5,36.33
2023-06-09 18:00:00,1050,5.0,35.58
2023-06-09 19:00:00,1051,5.0,35.22
2023-06-09 20:00:00,1052,5.0,35.15
2023-06-09 21:00:00,1053,5.0,35.0
2023-06-09 22:00:00,1054,5.75,34.83
2023-06-09 23:00:00,1055,7.0,34.83
2023-06-10 00:00:00,1056,6.0,34.72
2023-06-10 01:00:00,1057,6.0,34.6
2023-06-10 02:00:00,1058,6.0,34.65
2023-06-10 03:00:00,1059,5.5,34.62
2023-06-10 04:00:00,1060,5.0,34.7
2023-06-10 05:00:00,1061,6.0,34.55
2023-06-10 06:00:00,1062,6.75,34.75
2023-06-10 07:00:00,1063,9.5,35.45
2023-06-10 08:00:00,1064,7.0,36.28
2023-06-10 09:00:00,1065,8.25,36.95
2023-06-10 10:00:00,1066,5.75,38.0
2023-06-10 11:00:00,1067,4.5,38.85
2023-06-10 12:00:00,1068,4.75,38.33
2023-06-10 13:00:00,1069,5.0,39.15
2023-06-10 14:00:00,1070,7.75,39.12
2023-06-10 15:00:00,1071,6.0,38.1
2023-06-10 16:00:00,1072,5.0,37.25
2023-06-10 17:00:00,1073,5.0,36.6
2023-06-10 18:00:00,1074,6.0,35.98
2023-06-10 19:00:00,1075,5.75,35.88
2023-06-10 20:00:00,1076,5.25,35.75
2023-06-10 21:00:00,1077,5.25,35.58
2023-06-10 22:00:00,1078,6.0,35.3
2023-06-10 23:00:00,1079,6.0,35.1
2023-06-11 00:00:00,1080,6.0,34.93
2023-06-11 01:00:00,1081,5.75,34.8
2023-06-11 02:00:00,1082,5.0,34.8
2023-06-11 03:00:00,1083,5.0,34.92
2023-06-11 04:00:00,1084,5.0,35.12
2023-06-11 05:00:00,1085,5.0,35.25
2023-06-11 06:00:00,1086,6.5,35.45
2023-06-11 07:00:00,1087,13.25,36.05
2023-06-11 08:00:00,1088,5.25,37.42
2023-06-11 09:00:00,1089,5.0,38.55
2023-06-11 10:00:00,1090,4.5,38.98
2023-06-11 11:00:00,1091,3.25,39.4
2023-06-11 12:00:00,1092,6.25,40.02
2023-06-11 13:00:00,1093,5.75,39.92
2023-06-11 14:00:00,1094,4.75,39.65
2023-06-11 15:00:00,1095,5.0,38.8
2023-06-11 16:00:00,1096,6.25,38.02
2023-06-11 17:00:00,1097,7.0,37.35
2023-06-11 18:00:00,1098,7.25,36.7
2023-06-11 19:00:00,1099,6.0,36.15
2023-06-11 20:00:00,1100,6.25,35.98
2023-06-11 21:00:00,1101,6.0,35.85
2023-06-11 22:00:00,1102,6.25,35.72
2023-06-11 23:00:00,1103,6.0,35.52
2023-06-12 00:00:00,1104,6.75,35.28
2023-06-12 01:00:00,1105,7.0,35.28
2023-06-12 02:00:00,1106,7.25,35.3
2023-06-12 03:00:00,1107,7.25,35.18
2023-06-12 04:00:00,1108,7.0,35.05
2023-06-12 05:00:00,1109,7.0,34.98
2023-06-12 06:00:00,1110,7.0,35.1
2023-06-12 07:00:00,1111,8.5,35.62
2023-06-12 08:00:00,1112,11.25,34.65
2023-06-12 09:00:00,1113,9.5,35.25
2023-06-12 10:00:00,1114,7.0,35.98
2023-06-12 11:00:00,1115,6.5,36.5
2023-06-12 12:00:00,1116,6.0,36.62
2023-06-12 13:00:00,1117,5.25,37.1
2023-06-12 14:00:00,1118,6.0,36.9
2023-06-12 15:00:00,1119,6.75,36.2
2023-06-12 16:00:00,1120,5.0,35.38
2023-06-12 17:00:00,1121,6.5,35.9
2023-06-12 18:00:00,1122,6.0,36.1
2023-06-12 19:00:00,1123,5.0,35.98
2023-06-12 20:00:00,1124,5.25,35.85
2023-06-12 21:00:00,1125,4.75,35.78
2023-06-12 22:00:00,1126,7.75,35.02
2023-06-12 23:00:00,1127,9.25,34.8
2023-06-13 00:00:00,1128,6.25,35.2
2023-06-13 01:00:00,1129,5.0,35.1
2023-06-13 02:00:00,1130,4.0,35.12
2023-06-13 03:00:00,1131,4.0,35.05
2023-06-13 04:00:00,1132,4.25,35.0
2023-06-13 05:00:00,1133,5.25,34.98
2023-06-13 06:00:00,1134,6.25,34.95
2023-06-13 07:00:00,1135,7.25,35.33
2023-06-13 08:00:00,1136,8.33,34.7
2023-06-13 09:00:00,1137,6.25,35.12
2023-06-13 10:00:00,1138,6.25,35.4
2023-06-13 11:00:00,1139,5.5,36.48
2023-06-13 12:00:00,1140,8.75,37.3
2023-06-13 13:00:00,1141,4.75,37.83
2023-06-13 14:00:00,1142,4.5,37.48
2023-06-13 15:00:00,1143,9.25,36.35
2023-06-13 16:00:00,1144,6.0,35.75
2023-06-13 17:00:00,1145,5.25,36.42
2023-06-13 18:00:00,1146,6.25,35.9
2023-06-13 19:00:00,1147,6.25,35.72
2023-06-13 20:00:00,1148,4.75,35.58
2023-06-13 21:00:00,1149,4.0,35.68
2023-06-13 22:00:00,1150,5.25,35.62
2023-06-13 23:00:00,1151,6.0,35.42
2023-06-14 00:00:00,1152,6.0,35.4
2023-06-14 01:00:00,1153,5.5,35.5
2023-06-14 02:00:00,1154,5.25,35.5
2023-06-14 03:00:00,1155,5.0,35.38
2023-06-14 04:00:00,1156,5.0,35.15
2023-06-14 05:00:00,1157,6.0,35.0
2023-06-14 06:00:00,1158,8.5,35.25
2023-06-14 07:00:00,1159,8.18,35.08
2023-06-14 08:00:00,1160,8.25,34.78
2023-06-14 09:00:00,1161,8.25,35.85
2023-06-14 10:00:00,1162,8.25,36.7
2023-06-14 11:00:00,1163,7.5,37.2
2023-06-14 12:00:00,1164,7.0,37.85
2023-06-14 13:00:00,1165,6.25,38.17
2023-06-14 14:00:00,1166,5.5,37.58
2023-06-14 15:00:00,1167,5.5,37.05
2023-06-14 16:00:00,1168,6.25,37.88
2023-06-14 17:00:00,1169,8.0,38.02
2023-06-14 18:00:00,1170,7.75,37.38
2023-06-14 19:00:00,1171,5.0,37.12
2023-06-14 20:00:00,1172,4.5,36.9
2023-06-14 21:00:00,1173,4.5,36.65
2023-06-14 22:00:00,1174,5.5,36.15
2023-06-14 23:00:00,1175,5.75,35.48
2023-06-15 00:00:00,1176,6.0,35.25
2023-06-15 01:00:00,1177,6.0,35.1
2023-06-15 02:00:00,1178,5.5,34.95
2023-06-15 03:00:00,1179,5.75,34.95
2023-06-15 04:00:00,1180,6.75,34.92
2023-06-15 05:00:00,1181,6.25,34.88
2023-06-15 06:00:00,1182,8.25,35.08
2023-06-15 07:00:00,1183,10.67,35.1
2023-06-15 08:00:00,1184,10.33,34.1
2023-06-15 09:00:00,1185,8.75,35.4
2023-06-15 10:00:00,1186,8.5,36.2
2023-06-15 11:00:00,1187,7.25,37.3
2023-06-15 12:00:00,1188,6.75,38.05
2023-06-15 13:00:00,1189,6.5,38.08
2023-06-15 14:00:00,1190,6.0,37.65
2023-06-15 15:00:00,1191,5.5,36.8
2023-06-15 16:00:00,1192,6.75,37.38
2023-06-15 17:00:00,1193,15.0,37.98
2023-06-15 18:00:00,1194,13.25,37.35
2023-06-15 19:00:00,1195,7.25,36.98
2023-06-15 20:00:00,1196,7.0,36.78
2023-06-15 21:00:00,1197,7.0,36.45
2023-06-15 22:00:00,1198,7.5,35.92
2023-06-15 23:00:00,1199,7.0,35.7
2023-06-16 00:00:00,1200,7.25,35.52
2023-06-16 01:00:00,1201,7.0,35.45
2023-06-16 02:00:00,1202,7.0,35.15
2023-06-16 03:00:00,1203,7.0,35.02
2023-06-16 04:00:00,1204,7.75,35.02
2023-06-16 05:00:00,1205,8.0,35.02
2023-06-16 06:00:00,1206,11.25,35.42
2023-06-16 07:00:00,1207,12.75,35.85
2023-06-16 08:00:00,1208,12.25,35.42
2023-06-16 09:00:00,1209,10.5,35.83
2023-06-16 10:00:00,1210,10.0,36.08
2023-06-16 11:00:00,1211,11.0,36.7
2023-06-16 12:00:00,1212,9.0,37.02
2023-06-16 13:00:00,1213,7.33,38.1
2023-06-16 14:00:00,1214,7.25,37.7
2023-06-16 15:00:00,1215,9.5,36.92
2023-06-16 16:00:00,1216,9.5,37.52
2023-06-16 17:00:00,1217,8.0,37.62
2023-06-16 18:00:00,1218,8.25,37.22
2023-06-16 19:00:00,1219,8.0,36.78
2023-06-16 20:00:00,1220,7.0,36.33
2023-06-16 21:00:00,1221,6.75,35.9
2023-06-16 22:00:00,1222,7.5,35.58
2023-06-16 23:00:00,1223,7.25,35.55
2023-06-17 00:00:00,1224,7.0,35.4
2023-06-17 01:00:00,1225,7.75,35.17
2023-06-17 02:00:00,1226,7.75,34.95
2023-06-17 03:00:00,1227,8.0,35.05
2023-06-17 04:00:00,1228,8.5,35.15
2023-06-17 05:00:00,1229,9.0,35.28
2023-06-17 06:00:00,1230,12.0,35.3
2023-06-17 07:00:00,1231,10.25,35.65
2023-06-17 08:00:00,1232,10.75,36.38
2023-06-17 09:00:00,1233,11.75,36.67
2023-06-17 10:00:00,1234,12.25,36.85
2023-06-17 11:00:00,1235,11.5,36.98
2023-06-17 12:00:00,1236,10.25,37.1
2023-06-17 13:00:00,1237,8.0,36.95
2023-06-17 14:00:00,1238,7.0,36.83
2023-06-17 15:00:00,1239,7.5,36.38
2023-06-17 16:00:00,1240,8.75,36.22
2023-06-17 17:00:00,1241,9.25,35.95
2023-06-17 18:00:00,1242,7.75,35.62
2023-06-17 19:00:00,1243,7.0,35.4
2023-06-17 20:00:00,1244,7.0,35.35
2023-06-17 21:00:00,1245,6.75,35.3
2023-06-17 22:00:00,1246,7.0,35.15
2023-06-17 23:00:00,1247,7.0,35.0
2023-06-18 00:00:00,1248,8.0,34.98
2023-06-18 01:00:00,1249,8.0,34.8
2023-06-18 02:00:00,1250,7.0,34.92
2023-06-18 03:00:00,1251,7.0,35.0
2023-06-18 04:00:00,1252,6.25,35.1
2023-06-18 05:00:00,1253,6.25,35.12
2023-06-18 06:00:00,1254,8.75,35.25
2023-06-18 07:00:00,1255,11.5,35.35
2023-06-18 08:00:00,1256,17.0,35.37
2023-06-18 09:00:00,1257,16.666666666666668,34.77
2023-06-18 10:00:00,1258,16.333333333333332,35.79
2023-06-18 11:00:00,1259,16.0,33.67
2023-06-18 12:00:00,1260,20.75,34.38
2023-06-18 13:00:00,1261,16.25,34.15
2023-06-18 14:00:00,1262,14.75,34.08
2023-06-18 15:00:00,1263,18.25,33.92
2023-06-18 16:00:00,1264,10.4,35.2
2023-06-18 17:00:00,1265,8.25,33.5
2023-06-18 18:00:00,1266,7.0,33.17
2023-06-18 19:00:00,1267,8.0,32.9
2023-06-18 20:00:00,1268,5.25,32.6
2023-06-18 21:00:00,1269,6.0,32.58
2023-06-18 22:00:00,1270,4.75,32.58
2023-06-18 23:00:00,1271,4.25,32.72
2023-06-19 00:00:00,1272,5.0,32.6
2023-06-19 01:00:00,1273,5.0,32.33
2023-06-19 02:00:00,1274,5.0,32.15
2023-06-19 03:00:00,1275,5.0,32.0
2023-06-19 04:00:00,1276,15.0,32.1
2023-06-19 05:00:00,1277,13.5,32.08
2023-06-19 06:00:00,1278,16.5,32.5
2023-06-19 07:00:00,1279,12.25,33.3
2023-06-19 08:00:00,1280,11.0,31.98
2023-06-19 09:00:00,1281,9.0,32.78
2023-06-19 10:00:00,1282,7.0,34.1
2023-06-19 11:00:00,1283,9.25,34.05
2023-06-19 12:00:00,1284,8.25,35.12
2023-06-19 13:00:00,1285,6.33,35.17
2023-06-19 14:00:00,1286,18.0,34.55
2023-06-19 15:00:00,1287,19.5,34.38
2023-06-19 16:00:00,1288,7.75,34.15
2023-06-19 17:00:00,1289,10.25,33.67
2023-06-19 18:00:00,1290,8.5,33.28
2023-06-19 19:00:00,1291,9.75,33.08
2023-06-19 20:00:00,1292,8.25,32.85
2023-06-19 21:00:00,1293,7.0,32.58
2023-06-19 22:00:00,1294,8.0,32.45
2023-06-19 23:00:00,1295,7.0,32.3
2023-06-20 00:00:00,1296,7.25,32.25
2023-06-20 01:00:00,1297,6.75,32.12
2023-06-20 02:00:00,1298,7.25,32.12
2023-06-20 03:00:00,1299,7.25,32.1
2023-06-20 04:00:00,1300,8.5,32.02
2023-06-20 05:00:00,1301,7.0,31.95
2023-06-20 06:00:00,1302,8.5,32.1
2023-06-20 07:00:00,1303,8.25,32.75
2023-06-20 08:00:00,1304,8.0,33.9
2023-06-20 09:00:00,1305,9.25,34.0
2023-06-20 10:00:00,1306,8.75,34.5
2023-06-20 11:00:00,1307,9.5,35.42
2023-06-20 12:00:00,1308,8.0,35.17
2023-06-20 13:00:00,1309,8.5,35.28
2023-06-20 14:00:00,1310,8.0,35.5
2023-06-20 15:00:00,1311,8.25,34.92
2023-06-20 16:00:00,1312,8.25,34.48
2023-06-20 17:00:00,1313,12.5,35.72
2023-06-20 18:00:00,1314,9.5,35.52
2023-06-20 19:00:00,1315,8.75,35.33
2023-06-20 20:00:00,1316,7.0,35.12
2023-06-20 21:00:00,1317,7.25,34.98
2023-06-20 22:00:00,1318,6.75,34.8
2023-06-20 23:00:00,1319,7.0,34.7
2023-06-21 00:00:00,1320,7.5,34.62
2023-06-21 01:00:00,1321,7.5,34.55
2023-06-21 02:00:00,1322,8.0,34.6
2023-06-21 03:00:00,1323,8.0,34.55
2023-06-21 04:00:00,1324,8.0,34.48
2023-06-21 05:00:00,1325,8.25,34.4
2023-06-21 06:00:00,1326,10.0,34.5
2023-06-21 07:00:00,1327,9.0,34.67
2023-06-21 08:00:00,1328,11.25,33.35
2023-06-21 09:00:00,1329,16.75,33.4
2023-06-21 10:00:00,1330,22.25,33.67
2023-06-21 11:00:00,1331,11.0,34.3
2023-06-21 12:00:00,1332,10.75,34.5
2023-06-21 13:00:00,1333,9.0,34.45
2023-06-21 14:00:00,1334,8.25,34.58
2023-06-21 15:00:00,1335,8.5,34.17
2023-06-21 16:00:00,1336,8.75,34.72
2023-06-21 17:00:00,1337,9.25,35.5
2023-06-21 18:00:00,1338,9.5,35.2
2023-06-21 19:00:00,1339,8.5,34.85
2023-06-21 20:00:00,1340,8.25,34.9
2023-06-21 21:00:00,1341,8.5,34.75
2023-06-21 22:00:00,1342,8.5,34.62
2023-06-21 23:00:00,1343,8.25,34.55
2023-06-22 00:00:00,1344,8.0,34.5
2023-06-22 01:00:00,1345,8.0,34.42
2023-06-22 02:00:00,1346,8.25,34.3
2023-06-22 03:00:00,1347,8.25,34.3
2023-06-22 04:00:00,1348,8.0,34.2
2023-06-22 05:00:00,1349,8.25,34.22
2023-06-22 06:00:00,1350,11.75,34.4
2023-06-22 07:00:00,1351,15.5,34.6
2023-06-22 08:00:00,1352,12.0,33.58
2023-06-22 09:00:00,1353,11.25,33.42
2023-06-22 10:00:00,1354,18.25,32.83
2023-06-22 11:00:00,1355,11.5,33.45
2023-06-22 12:00:00,1356,10.0,34.58
2023-06-22 13:00:00,1357,9.75,34.95
2023-06-22 14:00:00,1358,9.0,35.25
2023-06-22 15:00:00,1359,8.75,35.05
2023-06-22 16:00:00,1360,9.5,34.83
2023-06-22 17:00:00,1361,8.5,35.83
2023-06-22 18:00:00,1362,8.75,35.28
2023-06-22 19:00:00,1363,9.0,34.9
2023-06-22 20:00:00,1364,9.25,34.75
2023-06-22 21:00:00,1365,9.0,34.8
2023-06-22 22:00:00,1366,8.75,34.65
2023-06-22 23:00:00,1367,8.75,34.6
2023-06-23 00:00:00,1368,9.0,34.52
2023-06-23 01:00:00,1369,9.0,34.42
2023-06-23 02:00:00,1370,9.5,34.4
2023-06-23 03:00:00,1371,10.25,34.35
2023-06-23 04:00:00,1372,10.0,34.3
2023-06-23 05:00:00,1373,10.75,34.3
2023-06-23 06:00:00,1374,11.25,34.38
2023-06-23 07:00:00,1375,11.5,34.88
2023-06-23 08:00:00,1376,12.25,34.25
2023-06-23 09:00:00,1377,12.75,34.15
2023-06-23 10:00:00,1378,12.25,34.33
2023-06-23 11:00:00,1379,13.0,35.05
2023-06-23 12:00:00,1380,11.25,36.4
2023-06-23 13:00:00,1381,10.75,36.78
2023-06-23 14:00:00,1382,10.0,36.52
2023-06-23 15:00:00,1383,11.5,35.55
2023-06-23 16:00:00,1384,10.25,36.33
2023-06-23 17:00:00,1385,16.5,36.33
2023-06-23 18:00:00,1386,10.25,35.9
2023-06-23 19:00:00,1387,10.0,35.45
2023-06-23 20:00:00,1388,9.5,35.22
2023-06-23 21:00:00,1389,9.25,35.0
2023-06-23 22:00:00,1390,9.0,34.9
2023-06-23 23:00:00,1391,9.0,34.8
2023-06-24 00:00:00,1392,9.5,34.67
2023-06-24 01:00:00,1393,9.25,34.58
2023-06-24 02:00:00,1394,9.0,34.6
2023-06-24 03:00:00,1395,10.0,34.42
2023-06-24 04:00:00,1396,10.0,34.5
2023-06-24 05:00:00,1397,10.25,34.5
2023-06-24 06:00:00,1398,12.0,34.6
2023-06-24 07:00:00,1399,11.75,35.2
2023-06-24 08:00:00,1400,14.5,36.05
2023-06-24 09:00:00,1401,14.5,36.92
2023-06-24 10:00:00,1402,11.5,38.12
2023-06-24 11:00:00,1403,10.25,38.98
2023-06-24 12:00:00,1404,10.25,39.33
2023-06-24 13:00:00,1405,7.5,39.65
2023-06-24 14:00:00,1406,8.0,39.12
2023-06-24 15:00:00,1407,9.0,38.33
2023-06-24 16:00:00,1408,10.25,37.92
2023-06-24 17:00:00,1409,9.25,37.5
2023-06-24 18:00:00,1410,8.75,36.85
2023-06-24 19:00:00,1411,8.5,36.35
2023-06-24 20:00:00,1412,9.25,35.72
2023-06-24 21:00:00,1413,8.0,35.5
2023-06-24 22:00:00,1414,7.0,35.17
2023-06-24 23:00:00,1415,7.0,34.95
2023-06-25 00:00:00,1416,7.0,34.95
2023-06-25 01:00:00,1417,7.0,34.85
2023-06-25 02:00:00,1418,7.0,34.62
2023-06-25 03:00:00,1419,7.0,34.6
2023-06-25 04:00:00,1420,7.25,34.42
2023-06-25 05:00:00,1421,7.0,34.1
2023-06-25 06:00:00,1422,7.25,34.12
2023-06-25 07:00:00,1423,7.5,34.62
2023-06-25 08:00:00,1424,9.0,35.2
2023-06-25 09:00:00,1425,11.4,36.18
2023-06-25 10:00:00,1426,11.95,37.05
2023-06-25 11:00:00,1427,10.8,38.6
2023-06-25 12:00:00,1428,8.8,38.77
2023-06-25 13:00:00,1429,8.05,39.11
2023-06-25 14:00:00,1430,7.05,39.07
2023-06-25 15:00:00,1431,8.15,38.17
2023-06-25 16:00:00,1432,8.1,37.04
2023-06-25 17:00:00,1433,6.0,35.85
2023-06-25 18:00:00,1434,6.0,35.58
2023-06-25 19:00:00,1435,5.5,35.15
2023-06-25 20:00:00,1436,5.25,35.0
2023-06-25 21:00:00,1437,5.75,34.83
2023-06-25 22:00:00,1438,4.75,34.68
2023-06-25 23:00:00,1439,5.0,34.62
2023-06-26 00:00:00,1440,6.25,34.42
2023-06-26 01:00:00,1441,7.5,34.38
2023-06-26 02:00:00,1442,6.0,34.33
2023-06-26 03:00:00,1443,5.0,34.52
2023-06-26 04:00:00,1444,5.25,34.55
2023-06-26 05:00:00,1445,5.0,34.62
2023-06-26 06:00:00,1446,6.25,34.85
2023-06-26 07:00:00,1447,7.0,35.45
2023-06-26 08:00:00,1448,6.375,34.95
2023-06-26 09:00:00,1449,5.75,34.88
2023-06-26 10:00:00,1450,6.0,34.85
2023-06-26 11:00:00,1451,7.0,35.05
2023-06-26 12:00:00,1452,5.0,35.33
2023-06-26 13:00:00,1453,3.75,36.1
2023-06-26 14:00:00,1454,13.25,36.1
2023-06-26 15:00:00,1455,5.0,35.58
2023-06-26 16:00:00,1456,9.0,35.62
2023-06-26 17:00:00,1457,6.25,36.12
2023-06-26 18:00:00,1458,5.25,35.65
