timestamp_index,PM1,PM25,PM4,PM10,SensorStatus,Temperature,RH,DeviceStatus
2022-11-02 00:00:00,32.0,34.25,34.5,34.75,0.0,24.525,82.5,0.0
2022-11-02 01:00:00,42.0,44.333333333333336,44.666666666666664,44.666666666666664,0.0,25.3,82.0,0.3333333333333333
2022-11-02 02:00:00,35.5,37.5,37.5,37.75,0.0,29.325,71.5,0.0
2022-11-02 03:00:00,40.0,42.666666666666664,42.666666666666664,42.666666666666664,0.0,32.26666666666667,59.333333333333336,3.3333333333333335
2022-11-02 04:00:00,12.75,13.25,13.25,13.25,0.0,33.475,49.5,0.0
2022-11-02 05:00:00,9.5,10.5,10.5,10.5,0.0,35.3,46.5,2.0
2022-11-02 06:00:00,15.5,16.5,16.5,16.5,0.0,33.15,49.75,0.0
2022-11-02 07:00:00,13.0,14.0,14.0,14.0,0.0,31.55,54.75,0.0
2022-11-02 08:00:00,11.75,12.75,12.75,12.75,0.0,30.725,62.0,0.0
2022-11-02 09:00:00,28.75,30.0,30.25,30.25,0.0,29.475,67.25,0.0
2022-11-02 10:00:00,31.25,33.25,33.25,33.25,0.0,28.625,69.75,0.0
2022-11-02 11:00:00,30.75,32.75,32.75,32.75,0.0,27.8,72.5,2.0
2022-11-02 12:00:00,33.0,34.75,34.75,34.75,0.0,27.1,76.0,0.0
2022-11-02 13:00:00,25.0,26.75,26.75,26.75,0.0,26.325,79.75,0.0
2022-11-02 14:00:00,27.25,29.0,29.0,29.0,0.0,26.3,80.25,0.0
2022-11-02 15:00:00,29.0,31.0,31.0,31.0,0.0,26.1,81.0,0.0
2022-11-02 16:00:00,28.0,30.0,30.0,30.0,0.0,25.775,81.0,0.0
2022-11-02 17:00:00,26.25,27.75,28.0,28.0,0.0,25.675,81.0,0.0
2022-11-02 18:00:00,22.5,24.0,24.0,24.25,0.0,25.2,82.0,0.25
2022-11-02 19:00:00,19.666666666666668,21.0,21.0,21.333333333333332,0.0,24.866666666666664,82.0,0.3333333333333333
2022-11-02 20:00:00,17.25,18.25,18.25,18.5,0.0,24.75,81.75,0.0
2022-11-02 21:00:00,15.75,16.75,17.0,17.0,0.0,24.8,81.25,0.0
2022-11-02 22:00:00,15.5,16.5,16.75,16.75,0.0,24.8,81.5,0.0
2022-11-02 23:00:00,26.0,27.75,27.75,27.75,0.0,24.9,81.0,0.25
2022-11-03 00:00:00,38.75,41.0,41.25,41.25,0.0,24.75,81.75,0.0
2022-11-03 01:00:00,41.0,43.75,43.75,43.75,0.0,25.825,79.5,0.0
2022-11-03 02:00:00,33.75,35.75,35.75,35.75,0.0,28.9,70.75,0.0
2022-11-03 03:00:00,19.5,20.75,20.75,20.75,0.0,31.675,62.0,0.0
2022-11-03 04:00:00,19.75,21.0,21.25,21.25,0.0,32.35,60.25,0.0
